Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
10:19:28.0,0.0,0.0,0.0
10:19:29.0,0.0,0.0,0.0
10:19:30.0,0.0,0.0,0.0
10:19:31.0,0.0,0.0,0.0
10:19:32.0,0.0,0.0,0.0
10:19:33.0,0.0,0.0,0.0
10:19:34.0,0.0,0.0,0.0
10:19:35.0,0.0,0.0,0.0
10:19:36.0,0.0,0.0,0.0
10:19:37.0,0.0,0.0,0.0
10:19:38.0,0.0,0.0,0.0
10:19:39.0,0.0,0.0,0.0
10:19:40.0,0.0,0.0,0.0
10:19:41.0,0.0,0.0,0.0
10:19:42.0,0.0,0.0,0.0
10:19:43.0,0.0,0.0,0.0
10:19:44.0,0.0,0.0,0.0
10:19:45.0,0.0,0.0,0.0
10:19:46.0,0.0,0.0,0.0
10:19:47.0,0.0,0.0,0.0
10:19:48.0,0.0,0.0,0.0
10:19:49.0,0.003,0.0,0.0
10:19:50.0,0.0,0.0,0.0
10:19:51.0,0.0,0.0,0.0
10:19:52.0,0.0,0.0,0.0
10:19:53.0,0.0,0.0,0.0
10:19:54.0,0.0,0.0,0.0
10:19:55.0,0.0,0.0,0.0
10:19:56.0,0.0,0.0,0.003
10:19:57.0,0.0,0.0,0.0
10:19:58.0,0.0,0.0,0.0
10:19:59.0,0.0,0.0,0.0
10:20:00.0,0.0,0.0,0.0
10:20:01.0,0.0,0.0,0.0
10:20:02.0,0.0,0.0,0.0
10:20:03.0,0.0,0.0,0.0
10:20:04.0,0.0,0.0,0.0
10:20:05.0,0.0,0.0,0.0
10:20:06.0,0.0,0.0,0.0
10:20:07.0,0.0,0.0,0.0
10:20:08.0,0.0,0.0,0.0
10:20:09.0,0.003,0.0,0.0
10:20:10.0,0.0,0.0,0.0
10:20:11.0,0.0,0.0,0.0
10:20:12.0,0.0,0.0,0.0
10:20:13.0,0.0,0.0,0.0
10:20:14.0,0.0,0.0,0.0
10:20:15.0,0.0,0.0,0.0
10:20:16.0,0.0,0.0,0.0
10:20:17.0,0.0,0.0,0.0
10:20:18.0,0.0,0.0,0.0
10:20:19.0,0.0,0.0,0.0
10:20:20.0,0.003,0.0,0.0
10:20:21.0,0.0,0.0,0.0
10:20:22.0,0.0,0.0,0.0
10:20:23.0,0.0,0.0,0.0
10:20:24.0,0.0,0.0,0.0
10:20:25.0,0.0,0.0,0.0
10:20:26.0,0.003,0.0,0.0
10:20:27.0,0.0,0.0,0.0
10:20:28.0,0.0,0.0,0.0
10:20:29.0,0.0,0.0,0.0
10:20:30.0,0.0,0.0,0.0
10:20:31.0,0.0,0.0,0.0
10:20:32.0,0.0,0.0,0.0
10:20:33.0,0.0,0.0,0.003
10:20:34.0,0.0,0.0,0.0
10:20:35.0,0.0,0.0,0.0
10:20:36.0,0.0,0.0,0.0
10:20:37.0,0.0,0.0,0.0
10:20:38.0,0.0,0.0,0.0
10:20:39.0,0.0,0.0,0.0
10:20:40.0,0.0,0.0,0.0
10:20:41.0,0.0,0.003,0.0
10:20:42.0,0.0,0.0,0.0
10:20:43.0,0.003,0.0,0.003
10:20:44.0,0.003,0.0,0.0
10:20:45.0,0.0,0.0,0.0
10:20:46.0,0.0,0.0,0.0
10:20:47.0,0.0,0.0,0.0
10:20:48.0,0.0,0.0,0.0
10:20:49.0,0.0,0.0,0.0
10:20:50.0,0.0,0.0,0.0
10:20:51.0,0.0,0.0,0.0
10:20:52.0,0.003,0.0,0.003
10:20:53.0,0.0,0.0,0.0
10:20:54.0,0.0,0.0,0.0
10:20:55.0,0.0,0.0,0.0
10:20:56.0,0.0,0.0,0.0
10:20:57.0,0.0,0.0,0.0
10:20:58.0,0.0,0.0,0.0
10:20:59.0,0.0,0.0,0.0
10:21:00.0,0.0,0.0,0.0
10:21:01.0,0.0,0.0,0.0
10:21:02.0,0.003,0.0,0.0
10:21:03.0,0.0,0.0,0.0
10:21:04.0,0.0,0.0,0.0
10:21:05.0,0.0,0.0,0.0
10:21:06.0,0.0,0.0,0.0
10:21:07.0,0.0,0.0,0.0
